Project Name,Package Name,Type Name,Code Smell
main,org.apache.tools.ant.taskdefs.optional.ejb,Ejbc,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional.ejb,Ejbc,Broken Hierarchy
main,org.apache.tools.ant.taskdefs.optional.ejb,EjbJar,Broken Hierarchy
main,org.apache.tools.ant.taskdefs.optional.ejb,WLRun,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional.ejb,WLStop,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional,NetRexxC,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional,NetRexxC,Broken Hierarchy
main,org.apache.tools.ant.taskdefs.optional,NetRexxC,Insufficient Modularization
main,org.apache.tools.ant.taskdefs.optional,RenameExtensions,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional,RenameExtensions,Broken Hierarchy
main,org.apache.tools.ant.taskdefs.optional,Script,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional,XalanLiaison,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional,XslpLiaison,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional,XSLTResultTarget,Unnecessary Abstraction
main,org.apache.tools.ant.taskdefs.optional,XSLTResultTarget,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,Deficient Encapsulation
main,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,Broken Hierarchy
main,org.apache.tools.ant.taskdefs.optional.vss,MSVSSGET,Unutilized Abstraction
main,org.apache.tools.ant.taskdefs.optional.vss,MSVSSGET,Broken Hierarchy
main,org.apache.tools.tar,TarBuffer,Deficient Encapsulation
main,org.apache.tools.tar,TarConstants,Unutilized Abstraction
main,org.apache.tools.tar,TarConstants,Deficient Encapsulation
main,org.apache.tools.tar,TarConstants,Broken Modularization
main,org.apache.tools.tar,TarEntry,Unutilized Abstraction
main,org.apache.tools.tar,TarEntry,Broken Hierarchy
main,org.apache.tools.tar,TarEntry,Insufficient Modularization
